label,text
1,When should I (you) have a (an) Endoscopy Procedures on the Esophagus ?
1,When should I (you) have a (an) Estradiol ?
1,When should I (you) have a (an) Exchange transfusion blood ?
1,When should I (you) have a (an) Excision of fibrous tuberosities dentoalveolar structures ?
1,When should I (you) have a (an) Excision of fibrous tuberosity of dentoalveolar structure ?
1,When should I (you) have a (an) EXC FIBROUS TUBEROSITIES DENTOALVEOLAR STRUXS ?
1,When should I (you) have a (an) Excision of lesion or tumor (except listed above) dentoalveolar structures; with complex repair ?
1,When should I (you) have a (an) EXC LESION/TUMOR DENTALVEOLAR STRUX W/CMPLX RPR ?
1,When should I (you) have a (an) Excision of lesion or tumor (except listed above) dentoalveolar structures; with simple repair ?
1,When should I (you) have a (an) EXC LESION/TUMOR DENTOALVEOLAR STRUX W/SMPL RPR ?
1,When should I (you) have a (an) Excision of lesion or tumor (except listed above) dentoalveolar structures; without repair ?
1,When should I (you) have a (an) EXC LESION/TUMOR DENTOALVEOLAR STRUX W/O RPR ?
1,When should I (you) have a (an) Excision of osseous tuberosities dentoalveolar structures ?
1,When should I (you) have a (an) Excision of osseous tuberosity of dentoalveolar structure ?
1,When should I (you) have a (an) EXC OSS TUBEROSITIES DENTOALVEOLAR STRUXS ?
1,When should I (you) have a (an) Choledochotomy with exploration ?
1,When should I (you) have a (an) LITHOTRIPSY XTRCORP SHOCK WAVE ?
1,When should I (you) have a (an) Lithotripsy extracorporeal shock wave ?
1,When should I (you) have a (an) Lithotripsy extracorporeal shock wave ?
1,When should I (you) have a (an) Enucleation of eye ?
1,When should I (you) have a (an) Enucleation of eye ?
1,When should I (you) have a (an) Removal of eyeball ?
1,When should I (you) have a (an) Surgical Procedures for In Vitro Fertilization ?
1,When should I (you) have a (an) Sigmoidoscopy flexible ?
1,When should I (you) have a (an) Intrafallopian transfer of gamete ?
1,When should I (you) have a (an) Immunodiffusion ?
1,When should I (you) have a (an) Glossectomy ?
1,When should I (you) have a (an) Gonioscopy ?
1,When should I (you) have a (an) Gonioscopy (separate procedure) ?
1,When should I (you) have a (an) GONIOSCOPY SEPARATE PROCEDURE ?
1,When should I (you) have a (an) Goniotomy ?
1,When should I (you) have a (an) Goniotomy ?
1,When should I (you) have a (an) GONIOTOMY ?
1,When should I (you) have a (an) Group Home ?
1,When should I (you) have a (an) Handling and/or conveyance of specimen for transfer from the office to a laboratory ?
1,When should I (you) have a (an) Handling and/or conveyance of specimen for transfer from physician office to laboratory ?
1,When should I (you) have a (an) HANDLG&/OR CONVEY OF SPEC FOR TR OFFICE TO LAB ?
1,When should I (you) have a (an) Cardiac Catheterization Procedures ?
1,When should I (you) have a (an) Heart transplant with or without recipient cardiectomy ?
1,When should I (you) have a (an) HEART TRANSPLANT W/WO RECIPIENT CARDIECTOMY ?
1,When should I (you) have a (an) Heart transplant ?
1,When should I (you) have a (an) Heart/Lung Transplantation Procedures ?
1,When should I (you) have a (an) Hemagglutination inhibition test (HAI) ?
1,When should I (you) have a (an) Hemagglutination inhibition test (HAI) ?
1,When should I (you) have a (an) HEMAGGLUTINATION INHIBITION TEST HAI ?
1,When should I (you) have a (an) BLOOD COUNT HEMATOCRIT ?
1,When should I (you) have a (an) Measurement of hematocrit (Hct) ?
1,When should I (you) have a (an) Blood count; hematocrit (Hct) ?
1,When should I (you) have a (an) INTERPELVIABDOMINAL AMPUTATION ?
1,When should I (you) have a (an) Hindquarter amputation ?
1,When should I (you) have a (an) Interpelviabdominal amputation (hindquarter amputation) ?
1,When should I (you) have a (an) Hemodialysis Procedures ?
1,When should I (you) have a (an) Hemoperfusion ?
1,When should I (you) have a (an) HEMOPERFUSION ?
1,When should I (you) have a (an) Hemoperfusion (eg with activated charcoal or resin) ?
1,Why should I (you) have a (an) Hemoperfusion (eg with activated charcoal or resin) ?
1,Why should I (you) have a (an) Excision Procedures on the Liver ?
1,Why should I (you) have a (an) Hospice ?
1,Why should I (you) have a (an) Hypnotherapy ?
1,Why should I (you) have a (an) Hypnotherapy ?
1,Why should I (you) have a (an) HYPNOTHERAPY ?
1,Why should I (you) have a (an) Hysterectomy Procedures ?
1,Why should I (you) have a (an) Hysterorrhaphy repair of ruptured uterus (nonobstetrical) ?
1,Why should I (you) have a (an) HYSTERORRHAPHY REPAIR RUPT UTERUS NONOBSTETRICAL ?
1,Why should I (you) have a (an) Diagnostic hysteroscopy ?
1,Why should I (you) have a (an) Hysteroscopy diagnostic (separate procedure) ?
1,Why should I (you) have a (an) HYSTEROSCOPY DIAGNOSTIC SEPARATE PROCEDURE ?
1,Why should I (you) have a (an) Incision of uterus ?
1,Why should I (you) have a (an) Ileostomy ?
1,Why should I (you) have a (an) Immunoelectrophoresis ?
1,Why should I (you) have a (an) Crossed immunoelectrophoresis ?
1,Why should I (you) have a (an) IMMUNOELECTROPHORESIS CROSSED ?
1,Why should I (you) have a (an) Immunoelectrophoresis; crossed (2-dimensional assay) ?
1,Why should I (you) have a (an) Injection procedure ?
1,Why should I (you) have a (an) Injection intralesional ?
1,Why should I (you) have a (an) Artificial insemination ?
1,Why should I (you) have a (an) Jejunostomy ?
1,Why should I (you) have a (an) Keratoplasty (corneal transplant); anterior lamellar ?
1,Why should I (you) have a (an) KERATOPLASTY ANTERIOR LAMELLAR ?
1,Why should I (you) have a (an) RADIAL KERATOTOMY ?
1,Why should I (you) have a (an) Radial keratotomy ?
1,Why should I (you) have a (an) Radial keratotomy ?
1,Why should I (you) have a (an) Renal Transplantation Procedures ?
1,Why should I (you) have a (an) Laryngectomy ?
1,Why should I (you) have a (an) Excision Procedures on the Larynx ?
1,Why should I (you) have a (an) Endoscopy Procedures on the Larynx ?
1,Why should I (you) have a (an) Insertion of prosthetic lens ?
1,Why should I (you) have a (an) White blood cell count ?
1,Why should I (you) have a (an) Ligation ?
1,Why should I (you) have a (an) Hepatic function panel ?
1,Why should I (you) have a (an) Liver Transplantation Procedures ?
1,Why should I (you) have a (an) Continent ileostomy ?
1,Why should I (you) have a (an) Continent ileostomy (Kock procedure) (separate procedure) ?
1,Why should I (you) have a (an) CONTINENT ILEOSTOMY KOCK PROCEDURE SPX ?
1,Why should I (you) have a (an) Transplantation of lung ?
1,Why should I (you) have a (an) Lung Transplantation Procedures ?
1,Why should I (you) have a (an) Magnetic resonance spectroscopy ?
1,Why should I (you) have a (an) Magnetic resonance (MR) spectroscopy ?
1,Why should I (you) have a (an) MRI SPECTROSCOPY ?
1,Why should I (you) have a (an) Mastectomy Procedures ?
1,Why should I (you) have a (an) Mastectomy radical including pectoral muscles axillary lymph nodes ?
1,Why should I (you) have a (an) MAST RAD W/PECTORAL MUSCLES AXILLARY LYMPH NODES ?
1,Why should I (you) have a (an) MASTECTOMY PARTIAL ?
1,Why should I (you) have a (an) Partial mastectomy ?
1,Why should I (you) have a (an) Segmentectomy of breast ?
1,Why should I (you) have a (an) Partial removal of breast ?
1,Why should I (you) have a (an) Mastectomy partial (eg lumpectomy tylectomy quadrantectomy segmentectomy) ?
1,Why should I (you) have a (an) Mastectomy partial (eg lumpectomy tylectomy quadrantectomy segmentectomy) ?
1,Why should I (you) have a (an) Mediastinoscopy ?
1,Why should I (you) have a (an) Mediastinoscopy ?
1,Why should I (you) have a (an) Endoscopy Procedures on the Mediastinum ?
1,Why should I (you) have a (an) Methemalbumin ?
1,Why should I (you) have a (an) METHEMALBUMIN ?
1,Why should I (you) have a (an) Measurement of methemalbumin ?
1,Why should I (you) have a (an) Methemalbumin (protein) level ?
1,Why should I (you) have a (an) Mobile Unit ?
1,Why should I (you) have a (an) MYRINGOPLASTY ?
1,Why should I (you) have a (an) Repair of tympanic membrane ?
1,Why should I (you) have a (an) Myringoplasty (surgery confined to drumhead and donor area) ?
1,Why should I (you) have a (an) Repair of eardrum ?
1,Why should I (you) have a (an) Nephelometry test method using light ?
1,Why should I (you) have a (an) Excision Procedures on the Kidney ?
1,Why should I (you) have a (an) Nephrorrhaphy ?
1,Why should I (you) have a (an) Suture of nerve ?
1,Why should I (you) have a (an) Nurse midwife ?
1,Why should I (you) have a (an) Ophthalmodynamometry ?
1,Why should I (you) have a (an) Ophthalmodynamometry ?
1,Why should I (you) have a (an) OPHTHALMODYNAMOMETRY ?
1,Why should I (you) have a (an) Ophthalmoscopy Procedures ?
1,Why should I (you) have a (an) Excision Procedures on the Testis ?
1,Why should I (you) have a (an) Osmotic fragility RBC ?
1,Why should I (you) have a (an) Removal of ovaries ?
1,Why should I (you) have a (an) Excision Procedures on the Ovary ?
1,Why should I (you) have a (an) Pancreas Transplantation Procedures ?
1,Why should I (you) have a (an) Excision Procedures on the Pancreas ?
1,Why should I (you) have a (an) Thromboplastin time partial (PTT) ?
1,Why should I (you) have a (an) Patch test ?
1,Why should I (you) have a (an) Patch or application test(s) (specify number of tests) ?
1,Why should I (you) have a (an) PATCH/APPLICATION TEST SPECIFY NUMBER TESTS ?
1,Why should I (you) have a (an) Pelvimetry ?
1,Why should I (you) have a (an) Creation of pericardial window ?
1,Why should I (you) have a (an) Peritoneal lavage ?
1,Why should I (you) have a (an) Insertion of peritoneal-venous shunt ?
1,Why should I (you) have a (an) Insertion of peritoneal-venous shunt ?
1,Why should I (you) have a (an) INSERTION PERITONEAL-VENOUS SHUNT ?
1,Why should I (you) have a (an) Pharmacy ?
1,Why should I (you) have a (an) Pharyngostomy (fistulization of pharynx external for feeding) ?
1,Why should I (you) have a (an) PHARYNGOSTOMY FSTLJ PHARYNX XTRNL FEEDING ?
1,Why should I (you) have a (an) Phlebotomy therapeutic (separate procedure) ?
1,Why should I (you) have a (an) PHLEBOTOMY THERAPEUTIC SEPARATE PROCEDURE ?
1,Why should I (you) have a (an) Photochemotherapy ?
1,Why should I (you) have a (an) Photodynamic Therapy Procedures ?
1,Why should I (you) have a (an) Physical Examination ?
1,Why should I (you) have a (an) Platelet function test ?
1,Why should I (you) have a (an) Mechanical separation of platelet cells from blood ?
1,Why should I (you) have a (an) Therapeutic apheresis; for platelets ?
1,Why should I (you) have a (an) THERAPEUTIC APHERESIS PLATELETS ?
1,Why should I (you) have a (an) Therapeutic apheresis for platelets ?
1,Why should I (you) have a (an) Plethysmography ?
1,Why should I (you) have a (an) Pneumonectomy ?
1,Why should I (you) have a (an) Removal of lung ?
1,Why should I (you) have a (an) Therapeutic pneumothorax with intrapleural injection of air ?
1,Why should I (you) have a (an) Pneumothorax therapeutic intrapleural injection of air ?
1,Why should I (you) have a (an) PNEUMOTHORAX THER INTRAPLEURAL INJECTION AIR ?
